uid,isSelected,title
129,FALSE,Rooftop
130,TRUE,Terrace
130,FALSE,Rooftop
131,TRUE,Terrace
131,FALSE,Rooftop
132,TRUE,Terrace
132,FALSE,Rooftop
133,TRUE,Terrace
133,FALSE,Rooftop
134,TRUE,Terrace
134,FALSE,Rooftop
135,TRUE,Terrace
135,FALSE,Rooftop
136,TRUE,Terrace
136,FALSE,Rooftop
137,TRUE,Terrace
137,FALSE,Rooftop
138,TRUE,Terrace
138,FALSE,Rooftop
139,TRUE,Terrace
139,FALSE,Rooftop
140,FALSE,Terrace
140,FALSE,Rooftop
141,FALSE,Terrace
141,FALSE,Rooftop
142,FALSE,Terrace
142,FALSE,Rooftop
143,FALSE,Terrace
143,FALSE,Rooftop
144,FALSE,Terrace
144,FALSE,Rooftop
145,FALSE,Terrace
145,FALSE,Rooftop
146,FALSE,Terrace
146,FALSE,Rooftop
147,FALSE,Terrace
147,FALSE,Rooftop
148,FALSE,Terrace
148,FALSE,Rooftop
149,FALSE,Terrace
149,FALSE,Rooftop
150,TRUE,Terraces
150,FALSE,Rooftops
151,TRUE,Terraces
151,FALSE,Rooftops
152,TRUE,Terraces
152,FALSE,Rooftops
153,TRUE,Terraces
153,FALSE,Rooftops
154,TRUE,Terraces
154,FALSE,Rooftops
155,TRUE,Terraces
155,FALSE,Rooftops
156,TRUE,Terraces
156,FALSE,Rooftops
157,TRUE,Terraces
157,FALSE,Rooftops
158,TRUE,Terraces
158,FALSE,Rooftops
159,TRUE,Terraces
159,FALSE,Rooftops
160,TRUE,Terraces
160,FALSE,Rooftops
161,TRUE,Terraces
161,FALSE,Rooftops
162,TRUE,Terraces
162,FALSE,Rooftops
163,TRUE,Terraces
163,FALSE,Rooftops
164,TRUE,Terraces
164,FALSE,Rooftops
165,TRUE,Terraces
165,FALSE,Rooftops
166,TRUE,Terraces
166,FALSE,Rooftops
167,TRUE,Terraces
167,FALSE,Rooftops
168,TRUE,Terraces
168,FALSE,Rooftops
169,TRUE,Terraces
169,FALSE,Rooftops
170,TRUE,Terraces
170,FALSE,Rooftops
171,TRUE,Terraces
171,FALSE,Rooftops
172,TRUE,Terraces
172,FALSE,Rooftops
173,TRUE,Terraces
173,FALSE,Rooftops
174,TRUE,Terraces
174,FALSE,Rooftops
175,TRUE,Terraces
175,FALSE,Rooftops
176,TRUE,Terraces
176,FALSE,Rooftops
177,TRUE,Terraces
177,FALSE,Rooftops
178,TRUE,Terraces
178,FALSE,Rooftops
179,TRUE,Terraces
179,FALSE,Rooftops
180,TRUE,Terrace
180,FALSE,Rooftop
181,TRUE,Terrace
181,FALSE,Rooftop
182,TRUE,Terrace
182,FALSE,Rooftop
183,TRUE,Terrace
183,FALSE,Rooftop
184,TRUE,Terrace
184,FALSE,Rooftop
185,TRUE,Terrace
185,FALSE,Rooftop
186,TRUE,Terrace
186,FALSE,Rooftop
187,TRUE,Terrace
187,FALSE,Rooftop
188,TRUE,Terrace
188,FALSE,Rooftop
189,TRUE,Terrace
189,FALSE,Rooftop
190,TRUE,Terraces
190,FALSE,Rooftops
191,TRUE,Terraces
191,FALSE,Rooftops
192,TRUE,Terraces
192,FALSE,Rooftops
193,TRUE,Terraces
193,FALSE,Rooftops
194,TRUE,Terraces
194,FALSE,Rooftops
195,TRUE,Terraces
195,FALSE,Rooftops
196,TRUE,Terraces
196,FALSE,Rooftops
197,TRUE,Terraces
197,FALSE,Rooftops
198,TRUE,Terraces
198,FALSE,Rooftops
199,TRUE,Terraces
199,FALSE,Rooftops
200,TRUE,Terraces
200,FALSE,Rooftops
201,TRUE,Terraces
201,FALSE,Rooftops
202,TRUE,Terraces
202,FALSE,Rooftops
203,TRUE,Terraces
203,FALSE,Rooftops
204,TRUE,Terraces
204,FALSE,Rooftops
205,TRUE,Terraces
205,FALSE,Rooftops
206,TRUE,Terraces
206,FALSE,Rooftops
207,TRUE,Terraces
207,FALSE,Rooftops
208,TRUE,Terraces
208,FALSE,Rooftops
209,TRUE,Terraces
209,FALSE,Rooftops
210,TRUE,Terrace
210,FALSE,Rooftop
211,TRUE,Terrace
211,FALSE,Rooftop
212,TRUE,Terrace
212,FALSE,Rooftop
213,TRUE,Terrace
213,FALSE,Rooftop
214,TRUE,Terrace
214,FALSE,Rooftop
215,TRUE,Terrace
215,FALSE,Rooftop
216,TRUE,Terrace
216,FALSE,Rooftop
217,TRUE,Terrace
217,FALSE,Rooftop
218,TRUE,Terrace
218,FALSE,Rooftop
219,TRUE,Terrace
219,FALSE,Rooftop
220,TRUE,Terraces
220,FALSE,Rooftops
221,TRUE,Terraces
221,FALSE,Rooftops
222,TRUE,Terraces
222,FALSE,Rooftops
223,TRUE,Terraces
223,FALSE,Rooftops
224,TRUE,Terraces
224,FALSE,Rooftops
225,TRUE,Terraces
225,FALSE,Rooftops
226,TRUE,Terraces
226,FALSE,Rooftops
227,TRUE,Terraces
227,FALSE,Rooftops
228,TRUE,Terraces
228,FALSE,Rooftops
229,TRUE,Terraces
229,FALSE,Rooftops
230,FALSE,Terraces
230,FALSE,Rooftops
231,FALSE,Terraces
231,FALSE,Rooftops
232,FALSE,Terraces
232,FALSE,Rooftops
233,FALSE,Terraces
233,FALSE,Rooftops
234,FALSE,Terraces
234,FALSE,Rooftops
235,FALSE,Terraces
235,FALSE,Rooftops
236,FALSE,Terraces
236,FALSE,Rooftops
237,FALSE,Terraces
237,FALSE,Rooftops
238,FALSE,Terraces
238,FALSE,Rooftops
239,FALSE,Terraces
239,FALSE,Rooftops
240,TRUE,Terraces
240,FALSE,Rooftops
241,TRUE,Terraces
241,FALSE,Rooftops
242,TRUE,Terraces
242,FALSE,Rooftops
243,TRUE,Terraces
243,FALSE,Rooftops
244,TRUE,Terraces
244,FALSE,Rooftops
245,TRUE,Terraces
245,FALSE,Rooftops
246,TRUE,Terraces
246,FALSE,Rooftops
247,TRUE,Terraces
247,FALSE,Rooftops
248,TRUE,Terraces
248,FALSE,Rooftops
249,TRUE,Terraces
249,FALSE,Rooftops
250,TRUE,Terrace
250,FALSE,Rooftop
251,TRUE,Terrace
251,FALSE,Rooftop
252,TRUE,Terrace
252,FALSE,Rooftop
253,TRUE,Terrace
253,FALSE,Rooftop
254,TRUE,Terrace
254,FALSE,Rooftop
255,TRUE,Terrace
255,FALSE,Rooftop
256,TRUE,Terrace
256,FALSE,Rooftop
257,TRUE,Terrace
257,FALSE,Rooftop
258,TRUE,Terrace
258,FALSE,Rooftop
259,TRUE,Terrace
259,FALSE,Rooftop
260,TRUE,Terraces
260,FALSE,Rooftops
261,TRUE,Terraces
261,FALSE,Rooftops
262,TRUE,Terraces
262,FALSE,Rooftops
263,TRUE,Terraces
263,FALSE,Rooftops
264,TRUE,Terraces
264,FALSE,Rooftops
265,TRUE,Terraces
265,FALSE,Rooftops
266,TRUE,Terraces
266,FALSE,Rooftops
267,TRUE,Terraces
267,FALSE,Rooftops
268,TRUE,Terraces
268,FALSE,Rooftops
269,TRUE,Terraces
269,FALSE,Rooftops
270,TRUE,Terraces
270,FALSE,Rooftops
271,TRUE,Terraces
271,FALSE,Rooftops
272,TRUE,Terraces
272,FALSE,Rooftops
273,TRUE,Terraces
273,FALSE,Rooftops
274,TRUE,Terraces
274,FALSE,Rooftops
275,TRUE,Terraces
275,FALSE,Rooftops
276,TRUE,Terraces
276,FALSE,Rooftops
277,TRUE,Terraces
277,FALSE,Rooftops
278,TRUE,Terraces
278,FALSE,Rooftops
279,TRUE,Terraces
279,FALSE,Rooftops
280,TRUE,Terrace
280,FALSE,Rooftop
281,TRUE,Terrace
281,FALSE,Rooftop
282,TRUE,Terrace
282,FALSE,Rooftop
283,TRUE,Terrace
283,FALSE,Rooftop
284,TRUE,Terrace
284,FALSE,Rooftop
285,TRUE,Terrace
285,FALSE,Rooftop
286,TRUE,Terrace
286,FALSE,Rooftop
287,TRUE,Terrace
287,FALSE,Rooftop
288,TRUE,Terrace
288,FALSE,Rooftop
289,TRUE,Terrace
289,FALSE,Rooftop
290,TRUE,Terraces
290,FALSE,Rooftops
291,TRUE,Terraces
291,FALSE,Rooftops
292,TRUE,Terraces
292,FALSE,Rooftops
293,TRUE,Terraces
293,FALSE,Rooftops
294,TRUE,Terraces
294,FALSE,Rooftops
295,TRUE,Terraces
295,FALSE,Rooftops
296,TRUE,Terraces
296,FALSE,Rooftops
297,TRUE,Terraces
297,FALSE,Rooftops
298,TRUE,Terraces
298,FALSE,Rooftops
299,TRUE,Terraces
299,FALSE,Rooftops
300,TRUE,Terraces
300,FALSE,Rooftops
301,TRUE,Terraces
301,FALSE,Rooftops
302,TRUE,Terraces
302,FALSE,Rooftops
303,TRUE,Terraces
303,FALSE,Rooftops
304,TRUE,Terraces
304,FALSE,Rooftops
305,TRUE,Terraces
305,FALSE,Rooftops
306,TRUE,Terraces
306,FALSE,Rooftops
307,TRUE,Terraces
307,FALSE,Rooftops
308,TRUE,Terraces
308,FALSE,Rooftops
309,TRUE,Terraces
309,FALSE,Rooftops
310,TRUE,Terraces
310,FALSE,Rooftops
311,TRUE,Terraces
311,FALSE,Rooftops
312,TRUE,Terraces
312,FALSE,Rooftops
313,TRUE,Terraces
313,FALSE,Rooftops
314,TRUE,Terraces
314,FALSE,Rooftops
315,TRUE,Terraces
315,FALSE,Rooftops
316,TRUE,Terraces
316,FALSE,Rooftops
317,TRUE,Terraces
317,FALSE,Rooftops
318,TRUE,Terraces
318,FALSE,Rooftops
319,TRUE,Terraces
319,FALSE,Rooftops
320,TRUE,Terraces
320,FALSE,Rooftops
321,TRUE,Terraces
321,FALSE,Rooftops
322,TRUE,Terraces
322,FALSE,Rooftops
323,TRUE,Terraces
323,FALSE,Rooftops
324,TRUE,Terraces
324,FALSE,Rooftops
325,TRUE,Terraces
325,FALSE,Rooftops
326,TRUE,Terraces
326,FALSE,Rooftops
327,TRUE,Terraces
327,FALSE,Rooftops
328,TRUE,Terraces
328,FALSE,Rooftops
329,TRUE,Terraces
329,FALSE,Rooftops
330,TRUE,Terraces
330,FALSE,Rooftops
331,TRUE,Terraces
331,FALSE,Rooftops
332,TRUE,Terraces
332,FALSE,Rooftops
333,TRUE,Terraces
333,FALSE,Rooftops
334,TRUE,Terraces
334,FALSE,Rooftops
335,TRUE,Terraces
335,FALSE,Rooftops
336,TRUE,Terraces
336,FALSE,Rooftops
337,TRUE,Terraces
337,FALSE,Rooftops
338,TRUE,Terraces
338,FALSE,Rooftops
339,TRUE,Terraces
339,FALSE,Rooftops
340,TRUE,Terrace
340,FALSE,Rooftop
341,TRUE,Terrace
341,FALSE,Rooftop
342,TRUE,Terrace
342,FALSE,Rooftop
343,TRUE,Terrace
343,FALSE,Rooftop
344,TRUE,Terrace
344,FALSE,Rooftop
345,TRUE,Terrace
345,FALSE,Rooftop
346,TRUE,Terrace
346,FALSE,Rooftop
347,TRUE,Terrace
347,FALSE,Rooftop
348,TRUE,Terrace
348,FALSE,Rooftop
349,TRUE,Terrace
349,FALSE,Rooftop
350,FALSE,Terrace
350,TRUE,Rooftop
351,FALSE,Terrace
351,TRUE,Rooftop
352,FALSE,Terrace
352,TRUE,Rooftop
353,FALSE,Terrace
353,TRUE,Rooftop
354,FALSE,Terrace
354,TRUE,Rooftop
355,FALSE,Terrace
355,TRUE,Rooftop
356,FALSE,Terrace
356,TRUE,Rooftop
357,FALSE,Terrace
357,TRUE,Rooftop
358,FALSE,Terrace
358,TRUE,Rooftop
359,FALSE,Terrace
359,TRUE,Rooftop
360,TRUE,Terraces
360,FALSE,Rooftops
361,TRUE,Terraces
361,FALSE,Rooftops
362,TRUE,Terraces
362,FALSE,Rooftops
363,TRUE,Terraces
363,FALSE,Rooftops
364,TRUE,Terraces
364,FALSE,Rooftops
365,TRUE,Terraces
365,FALSE,Rooftops
366,TRUE,Terraces
366,FALSE,Rooftops
367,TRUE,Terraces
367,FALSE,Rooftops
368,TRUE,Terraces
368,FALSE,Rooftops
369,TRUE,Terraces
369,FALSE,Rooftops
370,FALSE,Terraces
370,TRUE,Rooftops
371,FALSE,Terraces
371,TRUE,Rooftops
372,FALSE,Terraces
372,TRUE,Rooftops
373,FALSE,Terraces
373,TRUE,Rooftops
374,FALSE,Terraces
374,TRUE,Rooftops
375,FALSE,Terraces
375,TRUE,Rooftops
376,FALSE,Terraces
376,TRUE,Rooftops
377,FALSE,Terraces
377,TRUE,Rooftops
378,FALSE,Terraces
378,TRUE,Rooftops
379,FALSE,Terraces
379,TRUE,Rooftops
380,TRUE,Terrace
380,FALSE,Rooftop
381,TRUE,Terrace
381,FALSE,Rooftop
382,TRUE,Terrace
382,FALSE,Rooftop
383,TRUE,Terrace
383,FALSE,Rooftop
384,TRUE,Terrace
384,FALSE,Rooftop
385,TRUE,Terrace
385,FALSE,Rooftop
386,TRUE,Terrace
386,FALSE,Rooftop
387,TRUE,Terrace
387,FALSE,Rooftop
388,TRUE,Terrace
388,FALSE,Rooftop
389,TRUE,Terrace
389,FALSE,Rooftop
390,TRUE,Terraces
390,FALSE,Rooftops
391,TRUE,Terraces
391,FALSE,Rooftops
392,TRUE,Terraces
392,FALSE,Rooftops
393,TRUE,Terraces
393,FALSE,Rooftops
394,TRUE,Terraces
394,FALSE,Rooftops
395,TRUE,Terraces
395,FALSE,Rooftops
396,TRUE,Terraces
396,FALSE,Rooftops
397,TRUE,Terraces
397,FALSE,Rooftops
398,TRUE,Terraces
398,FALSE,Rooftops
399,TRUE,Terraces
399,FALSE,Rooftops
400,FALSE,Terrace
400,TRUE,Rooftop
401,FALSE,Terrace
401,TRUE,Rooftop
402,FALSE,Terrace
402,TRUE,Rooftop
403,FALSE,Terrace
403,TRUE,Rooftop
404,FALSE,Terrace
404,TRUE,Rooftop
405,FALSE,Terrace
405,TRUE,Rooftop
406,FALSE,Terrace
406,TRUE,Rooftop
407,FALSE,Terrace
407,TRUE,Rooftop
408,FALSE,Terrace
408,TRUE,Rooftop
409,FALSE,Terrace
409,TRUE,Rooftop
410,FALSE,Terrace
410,TRUE,Rooftop
411,FALSE,Terrace
411,TRUE,Rooftop
412,FALSE,Terrace
412,TRUE,Rooftop
413,FALSE,Terrace
413,TRUE,Rooftop
414,FALSE,Terrace
414,TRUE,Rooftop
415,FALSE,Terrace
415,TRUE,Rooftop
416,FALSE,Terrace
416,TRUE,Rooftop
417,FALSE,Terrace
417,TRUE,Rooftop
418,FALSE,Terrace
418,TRUE,Rooftop
419,FALSE,Terrace
419,TRUE,Rooftop
420,FALSE,Terrace
420,TRUE,Rooftop
421,FALSE,Terrace
421,TRUE,Rooftop
422,FALSE,Terrace
422,TRUE,Rooftop
423,FALSE,Terrace
423,TRUE,Rooftop
424,FALSE,Terrace
424,TRUE,Rooftop
425,FALSE,Terrace
425,TRUE,Rooftop
426,FALSE,Terrace
426,TRUE,Rooftop
427,FALSE,Terrace
427,TRUE,Rooftop
428,FALSE,Terrace
428,TRUE,Rooftop
429,FALSE,Terrace
429,TRUE,Rooftop
430,FALSE,Terraces
430,TRUE,Rooftops
431,FALSE,Terraces
431,TRUE,Rooftops
432,FALSE,Terraces
432,TRUE,Rooftops
433,FALSE,Terraces
433,TRUE,Rooftops
434,FALSE,Terraces
434,TRUE,Rooftops
435,FALSE,Terraces
435,TRUE,Rooftops
436,FALSE,Terraces
436,TRUE,Rooftops
437,FALSE,Terraces
437,TRUE,Rooftops
438,FALSE,Terraces
438,TRUE,Rooftops
439,FALSE,Terraces
439,TRUE,Rooftops
440,FALSE,Terraces
440,TRUE,Rooftops
441,FALSE,Terraces
441,TRUE,Rooftops
442,FALSE,Terraces
442,TRUE,Rooftops
443,FALSE,Terraces
443,TRUE,Rooftops
444,FALSE,Terraces
444,TRUE,Rooftops
445,FALSE,Terraces
445,TRUE,Rooftops
446,FALSE,Terraces
446,TRUE,Rooftops
447,FALSE,Terraces
447,TRUE,Rooftops
448,FALSE,Terraces
448,TRUE,Rooftops
449,FALSE,Terraces
449,TRUE,Rooftops
450,TRUE,Terraces
450,FALSE,Rooftops
451,TRUE,Terraces
451,FALSE,Rooftops
452,TRUE,Terraces
452,FALSE,Rooftops
453,TRUE,Terraces
453,FALSE,Rooftops
454,TRUE,Terraces
454,FALSE,Rooftops
455,TRUE,Terraces
455,FALSE,Rooftops
456,TRUE,Terraces
456,FALSE,Rooftops
457,TRUE,Terraces
457,FALSE,Rooftops
458,TRUE,Terraces
458,FALSE,Rooftops
459,TRUE,Terraces
459,FALSE,Rooftops
460,TRUE,Terraces
460,FALSE,Rooftops
461,TRUE,Terraces
461,FALSE,Rooftops
462,TRUE,Terraces
462,FALSE,Rooftops
463,TRUE,Terraces
463,FALSE,Rooftops
464,TRUE,Terraces
464,FALSE,Rooftops
465,TRUE,Terraces
465,FALSE,Rooftops
466,TRUE,Terraces
466,FALSE,Rooftops
467,TRUE,Terraces
467,FALSE,Rooftops
468,TRUE,Terraces
468,FALSE,Rooftops
469,TRUE,Terraces
469,FALSE,Rooftops
470,FALSE,Terrace
470,TRUE,Rooftop
471,FALSE,Terrace
471,TRUE,Rooftop
472,FALSE,Terrace
472,TRUE,Rooftop
473,FALSE,Terrace
473,TRUE,Rooftop
474,FALSE,Terrace
474,TRUE,Rooftop
475,FALSE,Terrace
475,TRUE,Rooftop
476,FALSE,Terrace
476,TRUE,Rooftop
477,FALSE,Terrace
477,TRUE,Rooftop
478,FALSE,Terrace
478,TRUE,Rooftop
479,FALSE,Terrace
479,TRUE,Rooftop
480,TRUE,Terraces
480,FALSE,Rooftops
481,TRUE,Terraces
481,FALSE,Rooftops
482,TRUE,Terraces
482,FALSE,Rooftops
483,TRUE,Terraces
483,FALSE,Rooftops
484,TRUE,Terraces
484,FALSE,Rooftops
485,TRUE,Terraces
485,FALSE,Rooftops
486,TRUE,Terraces
486,FALSE,Rooftops
487,TRUE,Terraces
487,FALSE,Rooftops
488,TRUE,Terraces
488,FALSE,Rooftops
489,TRUE,Terraces
489,FALSE,Rooftops
490,FALSE,Terraces
490,TRUE,Rooftops
491,FALSE,Terraces
491,TRUE,Rooftops
492,FALSE,Terraces
492,TRUE,Rooftops
493,FALSE,Terraces
493,TRUE,Rooftops
494,FALSE,Terraces
494,TRUE,Rooftops
495,FALSE,Terraces
495,TRUE,Rooftops
496,FALSE,Terraces
496,TRUE,Rooftops
497,FALSE,Terraces
497,TRUE,Rooftops
498,FALSE,Terraces
498,TRUE,Rooftops
499,FALSE,Terraces
499,TRUE,Rooftops
500,FALSE,Terraces
500,TRUE,Rooftops
501,FALSE,Terraces
501,TRUE,Rooftops
502,FALSE,Terraces
502,TRUE,Rooftops
503,FALSE,Terraces
503,TRUE,Rooftops
504,FALSE,Terraces
504,TRUE,Rooftops
505,FALSE,Terraces
505,TRUE,Rooftops
506,FALSE,Terraces
506,TRUE,Rooftops
507,FALSE,Terraces
507,TRUE,Rooftops
508,FALSE,Terraces
508,TRUE,Rooftops
509,FALSE,Terraces
509,TRUE,Rooftops
510,FALSE,Terraces
510,TRUE,Rooftops
511,FALSE,Terraces
511,TRUE,Rooftops
512,FALSE,Terraces
512,TRUE,Rooftops
513,FALSE,Terraces
513,TRUE,Rooftops
514,FALSE,Terraces
514,TRUE,Rooftops
515,FALSE,Terraces
515,TRUE,Rooftops
516,FALSE,Terraces
516,TRUE,Rooftops
517,FALSE,Terraces
517,TRUE,Rooftops
518,FALSE,Terraces
518,TRUE,Rooftops
519,FALSE,Terraces
519,TRUE,Rooftops
520,TRUE,Terraces
520,FALSE,Rooftops
521,TRUE,Terraces
521,FALSE,Rooftops
522,TRUE,Terraces
522,FALSE,Rooftops
523,TRUE,Terraces
523,FALSE,Rooftops
524,TRUE,Terraces
524,FALSE,Rooftops
525,TRUE,Terraces
525,FALSE,Rooftops
526,TRUE,Terraces
526,FALSE,Rooftops
527,TRUE,Terraces
527,FALSE,Rooftops
528,TRUE,Terraces
528,FALSE,Rooftops
529,TRUE,Terraces
529,FALSE,Rooftops
530,FALSE,Terrace
530,TRUE,Rooftop
531,FALSE,Terrace
531,TRUE,Rooftop
532,FALSE,Terrace
532,TRUE,Rooftop
533,FALSE,Terrace
533,TRUE,Rooftop
534,FALSE,Terrace
534,TRUE,Rooftop
535,FALSE,Terrace
535,TRUE,Rooftop
536,FALSE,Terrace
536,TRUE,Rooftop
537,FALSE,Terrace
537,TRUE,Rooftop
538,FALSE,Terrace
538,TRUE,Rooftop
539,FALSE,Terrace
539,TRUE,Rooftop
540,TRUE,Terrace
540,FALSE,Rooftop
541,TRUE,Terrace
541,FALSE,Rooftop
542,TRUE,Terrace
542,FALSE,Rooftop
543,TRUE,Terrace
543,FALSE,Rooftop
544,TRUE,Terrace
544,FALSE,Rooftop
545,TRUE,Terrace
545,FALSE,Rooftop
546,TRUE,Terrace
546,FALSE,Rooftop
547,TRUE,Terrace
547,FALSE,Rooftop
548,TRUE,Terrace
548,FALSE,Rooftop
549,TRUE,Terrace
549,FALSE,Rooftop
550,FALSE,Terrace
550,TRUE,Rooftop
551,FALSE,Terrace
551,TRUE,Rooftop
552,FALSE,Terrace
552,TRUE,Rooftop
553,FALSE,Terrace
553,TRUE,Rooftop
554,FALSE,Terrace
554,TRUE,Rooftop
555,FALSE,Terrace
555,TRUE,Rooftop
556,FALSE,Terrace
556,TRUE,Rooftop
557,FALSE,Terrace
557,TRUE,Rooftop
558,FALSE,Terrace
558,TRUE,Rooftop
